EmployeeID,Branch,Tenure,Salary,Department,JobSatisfaction,WorkLifeBalance,CommuteDistance,MaritalStatus,Education,PerformanceRating,TrainingHours,OverTime,NumProjects,YearsSincePromotion,EnvironmentSatisfaction,ChurnLikelihood,ChurnLikelihood_
1204,New York,3.0,64000.0,Research and Development,2.0,3.426451452454994,Long,Single,High School,3.494848916603541,79.61435585892026,True,3.771257834039593,0.0,3.24321034242268,Moderately Likely to Churn,2
1205,Scranton,9.0,53500.0,Quality Assurance,2.0,3.0,Medium,Married,High School,3.6666666666666665,30.0,True,4.0,2.0,3.0,Moderately Likely to Churn,2
1206,Boston,2.0,69500.0,Marketing,2.0,4.0,Medium,Married,Master,3.333333333333333,12.0,True,3.0,0.0,1.0,Highly Likely to Churn,1
1207,Scranton,15.0,84000.0,Sales,3.0,4.0,Short,Married,Master,3.6666666666666665,12.0,True,3.0,9.0,3.0,Moderately Likely to Churn,2
1208,Boston,4.0,56500.0,Research and Development,3.0,3.0,Short,Married,Bachelor,3.333333333333333,18.0,False,3.0,0.0,3.0,Moderately Likely to Churn,2
1209,New York,6.0,70000.0,Facilities Management,4.0,4.0,Short,Married,High School,4.0,56.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1210,Boston,9.0,62000.0,Customer Service,3.0,3.0,Short,Married,Bachelor,3.0,12.0,True,4.0,1.0,2.0,Highly Likely to Churn,1
1211,Miami,12.0,65000.0,Product Management,2.0,3.5,Medium,Married,High School,3.333333333333333,64.0,True,3.0,6.0,2.0,Highly Likely to Churn,1
1212,Philadelphia,5.0,62500.0,Research and Development,4.0,4.0,Medium,Married,Bachelor,3.6666666666666665,30.0,False,4.0,0.0,3.0,Moderately Likely to Churn,2
1213,Los Angeles,18.0,83500.0,Quality Assurance,5.0,3.0,Medium,Divorced,Master,2.6666666666666665,18.0,True,3.0,7.0,2.0,Highly Likely to Churn,1
1214,Atlanta,2.0,61000.0,Accounting,4.0,4.0,Long,Divorced,High School,3.6666666666666665,32.0,True,4.0,0.0,3.0,Highly Likely to Churn,1
1215,Chicago,3.0,50500.0,Accounting,5.0,4.0,Short,Single,High School,3.333333333333333,30.0,True,3.0,0.0,3.0,Moderately Likely to Churn,2
1216,New York,6.0,73000.0,Product Management,5.0,2.5,Short,Married,High School,3.333333333333333,40.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1217,Dallas,4.0,56000.0,Public Relations,5.0,4.393665929176404,Short,Single,High School,4.506030020145347,80.51040429448055,True,2.1959267398664,0.0,3.723231288472089,Moderately Likely to Churn,2
1218,New York,10.0,63500.0,Customer Service,2.0,3.0,Medium,Married,Bachelor,3.0,24.0,True,4.0,4.0,3.0,Moderately Likely to Churn,2
1219,Atlanta,10.0,65000.0,IT Support,3.0,4.5,Short,Divorced,Bachelor,3.6666666666666665,12.0,True,3.0,4.0,2.0,Highly Likely to Churn,1
1220,Atlanta,10.0,62500.0,Customer Service,3.0,4.0,Long,Single,High School,3.333333333333333,30.0,True,2.0,0.0,1.0,Highly Likely to Churn,1
1221,Los Angeles,10.0,66000.0,Research and Development,5.0,4.0,Medium,Divorced,High School,3.333333333333333,30.0,True,3.0,4.0,2.0,Highly Likely to Churn,1
1222,Los Angeles,10.0,65500.0,Customer Service,2.0,3.0,Medium,Married,High School,3.333333333333333,40.0,True,0.0,0.0,3.0,Moderately Likely to Churn,2
1223,Seattle,6.0,51500.0,Marketing,4.0,3.5,Long,Single,High School,3.333333333333333,40.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
1224,New York,7.0,79500.0,Public Relations,5.0,3.5,Short,Married,Bachelor,3.333333333333333,30.0,True,4.0,1.0,3.0,Moderately Likely to Churn,2
1225,Dallas,5.0,66000.0,Accounting,4.0,4.5,Long,Married,Bachelor,3.6666666666666665,18.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1226,New York,1.0,80500.0,Marketing,3.0,3.5,Short,Divorced,Master,4.0,30.0,False,3.0,0.0,2.0,Highly Likely to Churn,1
1227,Denver,15.0,73000.0,Legal,4.0,4.0,Long,Single,Bachelor,4.0,18.0,True,3.0,4.0,3.0,Highly Likely to Churn,1
1228,Miami,10.0,68500.0,Marketing,2.0,3.5,Medium,Married,Master,3.0,30.0,False,3.0,2.0,2.0,Highly Likely to Churn,1
1229,Scranton,8.0,52500.0,Quality Assurance,3.0,4.0,Long,Married,Bachelor,3.6666666666666665,30.0,True,3.0,2.0,2.0,Highly Likely to Churn,1
1230,Chicago,14.0,67000.0,Quality Assurance,1.0,4.0,Short,Single,High School,3.0,32.0,True,3.0,8.0,3.0,Moderately Likely to Churn,2
1231,Scranton,11.0,53000.0,Research and Development,2.0,4.0,Long,Married,High School,4.333333333333333,80.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1232,Los Angeles,10.0,71000.0,Customer Service,4.0,4.0,Long,Married,Bachelor,4.0,18.0,True,3.0,0.0,3.0,Moderately Likely to Churn,2
1233,New York,5.0,66500.0,Human Resources,3.0,3.69705377892139,Long,Married,Bachelor,3.6569416030298574,23.73682706451263,True,3.9919319370725592,0.0,2.0955410784970856,Moderately Likely to Churn,2
1234,Los Angeles,6.0,66500.0,Sales,3.0,3.5,Short,Married,High School,3.333333333333333,48.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1235,Chicago,9.0,69000.0,Legal,4.0,4.0,Long,Divorced,High School,4.0,80.0,True,4.0,1.0,2.0,Highly Likely to Churn,1
1236,Dallas,3.0,47500.0,Administration,2.0,2.6884201072847427,Medium,Divorced,High School,2.477679296485983,72.08722790696828,True,3.258171121309997,0.0,3.2376804040007223,Moderately Likely to Churn,2
1237,Seattle,13.0,75000.0,IT Support,3.0,4.0,Long,Single,Bachelor,3.333333333333333,30.0,True,4.0,3.0,2.0,Highly Likely to Churn,1
1238,Denver,11.0,76000.0,Marketing,5.0,4.0,Long,Married,Bachelor,3.333333333333333,30.0,True,3.0,1.0,3.0,Highly Likely to Churn,1
1239,Los Angeles,16.0,74000.0,Marketing,4.0,4.0,Long,Married,High School,3.6666666666666665,64.0,True,4.0,3.0,3.0,Moderately Likely to Churn,2
1240,Miami,1.0,49000.0,IT Support,4.0,4.0,Long,Married,High School,3.333333333333333,72.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1241,New York,7.0,74500.0,Sales,3.0,3.5,Medium,Single,Bachelor,3.0,30.0,True,2.0,0.0,2.0,Highly Likely to Churn,1
1242,Chicago,4.0,63000.0,Product Management,5.0,4.0,Medium,Married,Bachelor,3.333333333333333,30.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1243,Los Angeles,13.0,76000.0,Accounting,3.0,4.0,Short,Divorced,Master,3.333333333333333,30.0,True,2.0,2.0,1.0,Highly Likely to Churn,1
1244,Boston,2.0,64000.0,Marketing,3.0,3.5,Medium,Single,Bachelor,3.333333333333333,12.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
1245,Boston,11.0,76500.0,Sales,5.0,4.0,Short,Married,Bachelor,3.333333333333333,18.0,True,3.0,1.0,2.0,Highly Likely to Churn,1
1246,Seattle,8.0,67500.0,Sales,4.0,4.5,Short,Divorced,Bachelor,3.6666666666666665,24.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
1247,Philadelphia,10.0,77500.0,Research and Development,3.0,3.0,Short,Single,Bachelor,3.0,24.0,True,4.0,1.0,3.0,Moderately Likely to Churn,2
1248,Philadelphia,11.0,72500.0,Sales,3.0,4.0,Medium,Married,Master,3.6666666666666665,12.0,True,4.0,1.0,2.0,Highly Likely to Churn,1
1249,Philadelphia,3.0,59500.0,Research and Development,5.0,4.0,Medium,Divorced,High School,3.6666666666666665,72.0,True,3.0,0.0,3.0,Moderately Likely to Churn,2
1250,Los Angeles,3.0,69000.0,Customer Service,4.0,3.5,Medium,Married,Bachelor,3.333333333333333,18.0,True,3.0,0.0,3.0,Moderately Likely to Churn,2
1251,Boston,7.0,66500.0,Human Resources,4.0,3.5,Long,Married,Bachelor,3.0,6.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1252,New York,10.0,72000.0,IT Support,2.0,4.0,Medium,Single,Bachelor,4.0,30.0,True,4.0,2.0,3.0,Moderately Likely to Churn,2
1253,New York,5.0,71000.0,Sales,3.0,3.5,Short,Single,High School,3.0,32.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1254,New York,8.0,76500.0,Product Management,4.0,4.5,Long,Married,Bachelor,3.6666666666666665,30.0,False,4.0,0.0,3.0,Moderately Likely to Churn,2
1255,Scranton,20.0,70500.0,Customer Service,3.0,4.0,Short,Divorced,Master,3.333333333333333,12.0,True,4.0,8.0,2.0,Highly Likely to Churn,1
1256,Seattle,8.0,68500.0,Marketing,2.0,3.5,Long,Single,Bachelor,3.333333333333333,30.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
1257,Seattle,17.0,94500.0,IT Support,3.0,4.0,Short,Married,Master,3.6666666666666665,12.0,True,4.0,7.0,3.0,Moderately Likely to Churn,2
1258,Chicago,6.0,59000.0,Human Resources,3.0,4.0,Medium,Married,High School,3.333333333333333,48.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1259,Boston,6.0,69000.0,Marketing,3.0,4.0,Short,Married,Bachelor,3.6666666666666665,12.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
1260,Boston,3.0,65000.0,Procurement,5.0,4.0,Short,Married,Bachelor,3.6666666666666665,30.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1261,Scranton,4.0,40500.0,Facilities Management,3.0,3.5,Long,Married,High School,3.0,80.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1262,Los Angeles,14.0,73500.0,Public Relations,3.0,4.5,Medium,Married,High School,3.0,72.0,True,2.0,1.0,3.0,Highly Likely to Churn,1
1263,Philadelphia,22.0,85500.0,IT Support,5.0,4.5,Long,Married,High School,3.333333333333333,72.0,True,2.0,3.0,2.0,Highly Likely to Churn,1
1264,New York,5.0,65000.0,Marketing,3.0,3.5,Short,Single,Bachelor,3.0,24.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1265,New York,7.0,68000.0,Public Relations,5.0,4.0,Short,Divorced,Bachelor,3.333333333333333,12.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
1266,New York,8.0,86000.0,Quality Assurance,4.0,3.5,Medium,Single,Master,3.333333333333333,12.0,True,4.0,1.0,3.0,Moderately Likely to Churn,2
1267,New York,3.0,68000.0,Human Resources,5.0,4.0,Long,Married,High School,3.333333333333333,56.0,True,2.0,0.0,2.0,Highly Likely to Churn,1
1268,Philadelphia,8.0,64500.0,Procurement,2.0,3.0,Short,Married,Bachelor,3.6666666666666665,18.0,True,0.0,2.0,3.0,Moderately Likely to Churn,2
1269,New York,3.0,71500.0,Legal,3.0,3.5,Short,Divorced,High School,3.6666666666666665,32.0,True,3.0,0.0,3.0,Moderately Likely to Churn,2
1270,Philadelphia,5.0,57000.0,Human Resources,2.0,3.1508370571727133,Short,Married,High School,3.0878620185280554,87.94569911396178,True,2.0765596256196077,0.0,2.6736888312274374,Moderately Likely to Churn,2
1271,San Francisco,5.0,68500.0,Research and Development,3.0,4.0,Long,Married,Bachelor,3.333333333333333,18.0,True,3.0,0.0,1.0,Highly Likely to Churn,1
1272,Seattle,8.0,61500.0,Sales,4.0,3.5,Long,Divorced,Bachelor,4.0,30.0,True,4.0,1.0,3.0,Moderately Likely to Churn,2
1273,Scranton,7.0,66500.0,Sales,1.0,4.0,Short,Divorced,Bachelor,3.6666666666666665,30.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1274,Chicago,6.0,70000.0,Sales,5.0,4.0,Long,Married,Bachelor,3.6666666666666665,12.0,True,3.0,0.0,1.0,Highly Likely to Churn,1
1275,Philadelphia,8.0,71000.0,Research and Development,3.0,3.5,Short,Married,Bachelor,3.0,30.0,False,3.0,2.0,2.0,Highly Likely to Churn,1
1276,Miami,10.0,74000.0,Sales,2.0,3.5,Medium,Single,High School,3.333333333333333,72.0,True,3.0,0.0,3.0,Highly Likely to Churn,1
1277,San Francisco,19.0,87500.0,Customer Service,5.0,3.5,Long,Married,Bachelor,3.333333333333333,12.0,True,4.0,5.0,3.0,Moderately Likely to Churn,2
1278,San Francisco,7.0,82000.0,Sales,2.0,4.5,Short,Divorced,Bachelor,4.333333333333333,18.0,True,3.0,0.0,3.0,Moderately Likely to Churn,2
1279,Denver,4.0,63000.0,Product Management,5.0,3.0,Medium,Single,High School,3.6666666666666665,40.0,True,4.0,0.0,4.0,Highly Likely to Churn,1
1280,Chicago,5.0,65500.0,Sales,2.0,3.0,Medium,Married,High School,3.0,40.0,False,3.0,0.0,3.0,Moderately Likely to Churn,2
1281,Scranton,7.0,53000.0,Operations,2.0,4.0,Long,Married,Bachelor,3.6666666666666665,24.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1282,New York,5.0,63000.0,Marketing,5.0,4.0,Medium,Single,High School,3.333333333333333,80.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1283,San Francisco,2.0,70500.0,Research and Development,5.0,4.0,Medium,Single,Master,3.6666666666666665,24.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1284,Chicago,10.0,80000.0,Sales,5.0,3.5,Medium,Single,Bachelor,3.0,30.0,True,3.0,1.0,2.0,Highly Likely to Churn,1
1285,New York,12.0,71500.0,Administration,4.0,4.0,Medium,Single,High School,3.6666666666666665,56.0,True,4.0,3.0,3.0,Moderately Likely to Churn,2
1286,Atlanta,3.0,61000.0,Accounting,4.0,4.0,Medium,Divorced,High School,3.0,80.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1287,Scranton,6.0,69500.0,Sales,4.0,4.0,Medium,Married,Bachelor,3.6666666666666665,12.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1288,Philadelphia,7.0,71500.0,Human Resources,1.0,3.5,Short,Married,Master,3.0,30.0,True,3.0,1.0,2.0,Highly Likely to Churn,1
1289,Miami,2.0,56500.0,Operations,3.0,3.5,Short,Single,Bachelor,4.0,24.0,True,0.0,0.0,3.0,Highly Likely to Churn,1
1290,Los Angeles,1.0,69000.0,Legal,3.0,3.5,Long,Married,Bachelor,3.333333333333333,24.0,True,2.0,0.0,1.0,Highly Likely to Churn,1
1291,Los Angeles,9.0,70000.0,Customer Service,4.0,4.5,Medium,Married,Bachelor,4.0,30.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1292,Chicago,10.0,74000.0,IT Support,4.0,4.0,Long,Married,Bachelor,3.6666666666666665,12.0,True,3.0,0.0,3.0,Moderately Likely to Churn,2
1293,Atlanta,9.0,81500.0,Sales,1.0,3.0,Medium,Divorced,Master,3.0,24.0,False,2.0,0.0,1.0,Highly Likely to Churn,1
1294,Scranton,14.0,63000.0,IT Support,5.0,4.0,Long,Single,Bachelor,3.6666666666666665,30.0,True,3.0,7.0,3.0,Moderately Likely to Churn,2
1295,Los Angeles,13.0,78000.0,Sales,3.0,4.0,Medium,Married,Bachelor,4.0,30.0,True,4.0,7.0,3.0,Moderately Likely to Churn,2
1296,Philadelphia,10.0,71000.0,Research and Development,5.0,3.0,Medium,Married,High School,2.6666666666666665,88.0,True,2.0,4.0,2.0,Highly Likely to Churn,1
1297,San Francisco,14.0,77500.0,Accounting,5.0,3.0,Short,Married,High School,3.333333333333333,56.0,True,3.0,0.0,3.0,Moderately Likely to Churn,2
1298,Seattle,9.0,77000.0,Human Resources,3.0,3.0,Long,Married,Bachelor,3.333333333333333,30.0,True,4.0,2.0,4.0,Moderately Likely to Churn,2
1299,Chicago,13.0,59000.0,Human Resources,5.0,3.5,Long,Married,High School,3.333333333333333,88.0,True,3.0,4.0,3.0,Moderately Likely to Churn,2
1300,Seattle,3.0,78000.0,Sales,5.0,4.0,Long,Married,Master,3.363191745340679,12.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1301,Los Angeles,9.0,76000.0,Sales,5.0,5.0,Short,Married,Master,4.0,12.0,True,3.0,2.0,2.7804985786920717,Moderately Likely to Churn,2
1302,Atlanta,7.0,58500.0,Procurement,3.0,4.0,Medium,Married,High School,4.0,32.0,True,4.0,0.0,3.0,Highly Likely to Churn,1
1303,New York,5.0,82000.0,Sales,3.0,4.0,Short,Married,Bachelor,3.6666666666666665,24.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1304,New York,2.0,64000.0,Marketing,5.0,3.5,Short,Married,Bachelor,3.333333333333333,12.0,True,0.0,0.0,2.0,Highly Likely to Churn,1
1305,Chicago,4.0,66500.0,Accounting,4.0,3.5,Short,Married,Bachelor,3.6666666666666665,18.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1306,Philadelphia,7.0,72000.0,Public Relations,5.0,3.965729109431903,Long,Married,Bachelor,4.199703321879571,35.549821004541144,True,4.05565244811947,0.0,2.4781122215777067,Moderately Likely to Churn,2
1307,Boston,8.0,66000.0,Quality Assurance,3.0,4.0,Short,Married,Bachelor,3.0,6.0,True,3.0,2.0,3.0,Moderately Likely to Churn,2
1308,Los Angeles,15.0,77500.0,IT Support,3.0,4.0,Long,Married,Bachelor,3.333333333333333,18.0,True,2.0,2.0,1.0,Highly Likely to Churn,1
1309,Philadelphia,8.0,77000.0,Research and Development,4.0,4.401650726806012,Long,Single,Bachelor,3.2024334031624795,29.59827703493196,True,3.978519512586336,2.0,3.231634262984842,Moderately Likely to Churn,2
1310,Philadelphia,6.0,69500.0,Accounting,3.0,4.5,Medium,Divorced,Bachelor,3.6666666666666665,12.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
1311,Philadelphia,4.0,65500.0,Marketing,5.0,4.5,Long,Married,Bachelor,4.666666666666667,30.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1312,Los Angeles,16.0,84500.0,Research and Development,4.0,4.5,Short,Divorced,Bachelor,3.6666666666666665,24.0,True,3.0,4.0,2.0,Highly Likely to Churn,1
1313,San Francisco,7.0,66500.0,Customer Service,5.0,4.5,Long,Married,Bachelor,3.6666666666666665,30.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1314,San Francisco,7.0,66500.0,Product Management,3.0,4.0,Medium,Married,High School,3.333333333333333,64.0,True,4.0,1.0,2.0,Highly Likely to Churn,1
1315,Dallas,13.0,75000.0,Research and Development,3.0,4.0,Short,Married,Bachelor,3.6666666666666665,18.0,True,3.0,7.0,2.0,Highly Likely to Churn,1
1316,Scranton,12.0,65500.0,Sales,3.0,4.0,Long,Married,Bachelor,3.333333333333333,30.0,True,2.0,1.0,2.0,Highly Likely to Churn,1
1317,Philadelphia,8.0,75500.0,Sales,5.0,4.5,Short,Single,Bachelor,3.333333333333333,12.0,True,3.0,2.0,2.0,Highly Likely to Churn,1
1318,Scranton,5.0,48000.0,Research and Development,3.0,4.5,Short,Married,Bachelor,3.6666666666666665,6.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1319,Boston,6.0,66000.0,Procurement,5.0,4.0,Medium,Married,Bachelor,3.6666666666666665,24.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1320,Denver,8.0,64000.0,IT Support,3.0,3.5,Long,Single,High School,3.0,40.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1321,San Francisco,9.0,68000.0,Customer Service,5.0,3.304541227920009,Medium,Single,Bachelor,3.276131828649804,6.04364527499635,True,5.636056062113341,2.0,2.7116728053196986,Moderately Likely to Churn,2
1322,Seattle,15.0,66000.0,Quality Assurance,4.0,3.5,Short,Single,Bachelor,3.333333333333333,12.0,False,3.0,7.0,2.0,Highly Likely to Churn,1
1323,Scranton,22.0,72000.0,Product Management,4.0,4.5,Long,Married,Bachelor,3.6666666666666665,30.0,True,3.0,8.0,1.0,Highly Likely to Churn,1
1324,Miami,2.0,66500.0,Marketing,3.0,3.0,Medium,Single,Master,3.333333333333333,12.0,False,0.0,0.0,4.0,Highly Likely to Churn,1
1325,Philadelphia,6.0,69000.0,Administration,2.0,3.5,Short,Married,Bachelor,3.333333333333333,12.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1326,Chicago,5.0,68000.0,Research and Development,4.0,3.5,Medium,Divorced,Bachelor,3.333333333333333,12.0,False,3.0,0.0,2.0,Highly Likely to Churn,1
1327,Los Angeles,14.0,84000.0,Public Relations,5.0,4.5,Medium,Married,Bachelor,3.6666666666666665,24.0,True,3.0,6.0,1.0,Highly Likely to Churn,1
1328,Philadelphia,6.0,71000.0,Marketing,3.0,3.5,Medium,Single,Bachelor,3.333333333333333,30.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1329,Philadelphia,14.0,77000.0,Human Resources,2.0,2.969472174526718,Medium,Married,Bachelor,3.6171233094404016,11.475236637491918,True,3.3270060783155118,0.0,2.00574229696638,Highly Likely to Churn,1
1330,Scranton,5.0,61500.0,Sales,3.0,4.0,Medium,Divorced,High School,4.0,48.0,True,2.0,0.0,2.0,Highly Likely to Churn,1
1331,New York,3.0,58500.0,Procurement,4.0,4.0,Long,Divorced,Bachelor,3.6666666666666665,30.0,False,4.0,0.0,2.0,Highly Likely to Churn,1
1332,Philadelphia,12.0,63500.0,Human Resources,2.0,3.5,Medium,Married,High School,3.333333333333333,48.0,True,4.0,2.0,4.0,Moderately Likely to Churn,2
1333,San Francisco,7.0,63000.0,Administration,5.0,3.5,Short,Married,Bachelor,3.6666666666666665,30.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1334,Scranton,4.0,52000.0,Administration,4.0,3.5,Long,Single,High School,3.333333333333333,80.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1335,Chicago,21.0,84500.0,Sales,2.0,3.4929306747328903,Short,Single,Bachelor,3.438497326765797,17.414546565051378,True,1.9557738469543464,5.0,1.098736601506302,Highly Likely to Churn,1
1336,Scranton,8.0,54500.0,IT Support,4.0,5.0,Short,Divorced,High School,3.6666666666666665,96.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1337,Boston,10.0,66500.0,Administration,2.0,4.5,Medium,Married,High School,3.6666666666666665,30.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1338,Boston,12.0,64500.0,Research and Development,5.0,3.0,Short,Divorced,Bachelor,3.333333333333333,30.0,True,4.0,4.0,3.0,Moderately Likely to Churn,2
1339,Miami,11.0,71500.0,Procurement,1.0,4.0,Long,Married,High School,2.6666666666666665,30.0,False,3.0,4.0,2.0,Highly Likely to Churn,1
1340,Denver,6.0,70500.0,Sales,5.0,4.0,Medium,Single,Bachelor,3.6666666666666665,6.0,True,2.0,0.0,2.0,Highly Likely to Churn,1
1341,San Francisco,13.0,79500.0,Research and Development,2.0,4.5,Short,Married,Bachelor,3.0,24.0,True,3.0,6.0,2.0,Highly Likely to Churn,1
1342,Los Angeles,3.0,60000.0,Administration,2.0,3.0,Short,Single,High School,3.6666666666666665,72.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1343,Seattle,4.0,70500.0,Administration,2.0,4.0,Long,Married,Bachelor,3.6666666666666665,18.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1344,Dallas,9.0,65500.0,Administration,2.0,3.0,Long,Single,Bachelor,3.0,36.0,True,4.0,3.0,3.0,Moderately Likely to Churn,2
1345,Boston,7.0,62500.0,Administration,2.0,3.0,Medium,Single,Bachelor,3.333333333333333,18.0,True,4.0,0.0,4.0,Moderately Likely to Churn,2
1346,Denver,9.0,69000.0,Research and Development,3.0,4.0,Medium,Divorced,Master,3.6666666666666665,18.0,True,4.0,1.0,3.0,Highly Likely to Churn,1
1347,Boston,11.0,72500.0,Procurement,4.0,3.0,Short,Divorced,High School,4.0,48.0,True,5.0,5.0,3.0,Moderately Likely to Churn,2
1348,Denver,5.0,70500.0,Accounting,3.0,4.0,Medium,Divorced,Bachelor,3.0,24.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1349,Los Angeles,4.0,67000.0,Facilities Management,2.0,4.0,Medium,Married,Bachelor,4.0,36.0,True,4.0,0.0,4.0,Moderately Likely to Churn,2
1350,Dallas,5.0,60000.0,Facilities Management,5.0,4.0,Medium,Single,Bachelor,3.333333333333333,30.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
1351,Dallas,4.0,52000.0,Procurement,3.0,4.0,Medium,Married,Bachelor,3.333333333333333,24.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1352,Boston,6.0,71000.0,Sales,4.0,4.0,Medium,Married,High School,3.333333333333333,96.0,True,2.0,0.0,2.0,Highly Likely to Churn,1
1353,Boston,9.0,63000.0,Research and Development,4.0,4.0,Medium,Divorced,High School,3.333333333333333,48.0,True,3.0,2.0,3.0,Moderately Likely to Churn,2
1354,Scranton,3.0,49500.0,Legal,3.0,5.0,Short,Married,Bachelor,4.0,6.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
1355,Atlanta,2.0,53000.0,Human Resources,3.0,3.5,Long,Married,Bachelor,3.333333333333333,30.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1356,Scranton,8.0,52000.0,Public Relations,4.0,3.5,Long,Single,High School,4.0,48.0,True,4.0,2.0,3.0,Moderately Likely to Churn,2
1357,Atlanta,11.0,71000.0,Sales,5.0,3.0,Medium,Single,High School,4.0,56.0,True,4.0,3.0,2.0,Highly Likely to Churn,1
1358,New York,7.0,66500.0,Operations,4.0,4.0,Long,Single,High School,3.333333333333333,64.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1359,Miami,5.0,63500.0,Legal,4.0,5.0,Short,Married,Master,4.333333333333333,30.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1360,Philadelphia,3.0,68000.0,Marketing,2.0,3.5,Medium,Married,High School,3.0,56.0,True,3.0,0.0,3.0,Moderately Likely to Churn,2
1361,Denver,5.0,69500.0,Operations,4.0,3.5,Long,Married,Bachelor,3.0,6.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1362,Philadelphia,8.0,70500.0,Accounting,3.0,4.0,Medium,Single,Bachelor,3.0,30.0,True,4.0,2.0,2.0,Highly Likely to Churn,1
1363,Seattle,8.0,66500.0,Marketing,3.0,3.0,Short,Divorced,Bachelor,3.0,24.0,True,4.0,2.0,3.0,Moderately Likely to Churn,2
1364,Scranton,11.0,65000.0,Marketing,5.0,4.0,Long,Married,Bachelor,4.0,36.0,True,3.0,5.0,2.0,Highly Likely to Churn,1
1365,Scranton,7.0,59000.0,Customer Service,5.0,3.5,Medium,Married,Master,4.0,24.0,True,4.0,1.0,3.0,Moderately Likely to Churn,2
1366,Philadelphia,21.0,86500.0,Research and Development,4.0,4.5,Medium,Divorced,High School,3.333333333333333,64.0,True,3.0,1.0,2.0,Highly Likely to Churn,1
1367,Scranton,2.0,65000.0,Product Management,5.0,4.5,Medium,Married,Bachelor,4.0,24.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
1368,Atlanta,5.0,72000.0,Product Management,2.0,4.0,Long,Married,High School,3.6666666666666665,56.0,True,5.0,0.0,3.0,Highly Likely to Churn,1
1369,Boston,5.0,84000.0,Sales,3.0,4.5,Long,Married,Bachelor,3.0,12.0,True,0.0,0.0,2.0,Highly Likely to Churn,1
1370,Scranton,12.0,55500.0,Accounting,2.0,2.5,Long,Single,High School,3.6666666666666665,30.0,True,3.0,3.0,3.0,Moderately Likely to Churn,2
1371,Atlanta,5.0,63000.0,Sales,3.0,4.330398870196174,Long,Married,Bachelor,3.857905801394075,6.0198431002571295,True,4.597234393546926,0.0,2.315870787421555,Highly Likely to Churn,1
1372,Dallas,8.0,58000.0,Research and Development,2.0,4.0,Medium,Married,Bachelor,4.0,18.0,True,4.0,1.0,3.0,Moderately Likely to Churn,2
1373,Boston,1.0,72500.0,Sales,3.0,3.5,Short,Married,Bachelor,3.333333333333333,24.0,True,0.0,0.0,4.0,Moderately Likely to Churn,2
